ticket	field	old_string	new_string	rule	note
T-068.0.1	citations	t068_0_1_registry_schemas.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_0_1_registry_schemas.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_0_1_registry_schemas.md)
T-068.1	citations	t068_1_workbench_flat_export.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_1_workbench_flat_export.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_1_workbench_flat_export.md)
T-068.2	citations	t068_2_registry_api.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_2_registry_api.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_2_registry_api.md)
T-068.3	citations	t068_3_palette_wire.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_3_palette_wire.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_3_palette_wire.md)
T-068.4	citations	t068_4_dumb_loadout_ui.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_4_dumb_loadout_ui.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_4_dumb_loadout_ui.md)
T-068.5	citations	t068_5_mod_equip_loadout.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_5_mod_equip_loadout.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_5_mod_equip_loadout.md)
T-068.5.1	citations	t068_5_1_visual_equip_fix.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_5_1_visual_equip_fix.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_5_1_visual_equip_fix.md)
T-068.6	citations	t068_6_phase1_e2e_gate.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_6_phase1_e2e_gate.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_6_phase1_e2e_gate.md)
T-068.7	approach	t068_7_compat_matrix_spec.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_7_compat_matrix_spec.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_7_compat_matrix_spec.md)
T-068.7	verify	docs/specs/Mission_Creator_Architecture/t068_7_compat_matrix_spec.md	documentation_v2/tickets/specs/t068_7_compat_matrix_spec.md	rewrite	child file; path; idx 0; manifest move
T-068.7	citations	t068_7_compat_matrix_spec.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_7_compat_matrix_spec.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_7_compat_matrix_spec.md)
T-068.8	citations	t068_8_workbench_compat_export.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_8_workbench_compat_export.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_8_workbench_compat_export.md)
T-068.9	spec	docs/specs/Mission_Creator_Architecture/t068_9_registry_worker_ingest.md	documentation_v2/tickets/specs/t068_9_registry_worker_ingest.md	rewrite	child file; path; manifest move
T-068.9	citations	t068_9_registry_worker_ingest.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_9_registry_worker_ingest.md; idx 1; the basename stays (documentation_v2/tickets/specs/t068_9_registry_worker_ingest.md)
T-068.10	spec	docs/specs/Mission_Creator_Architecture/t068_10_smart_forge_ui.md	documentation_v2/tickets/specs/t068_10_smart_forge_ui.md	rewrite	child file; path; manifest move
T-068.10	citations	t068_10_smart_forge_ui.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_10_smart_forge_ui.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_10_smart_forge_ui.md)
T-068.10.2	spec	docs/specs/Mission_Creator_Architecture/t068_10_2_exporter_reclassify.md	documentation_v2/tickets/specs/t068_10_2_exporter_reclassify.md	rewrite	child file; path; manifest move
T-068.10.2	citations	t068_10_2_exporter_reclassify.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_10_2_exporter_reclassify.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_10_2_exporter_reclassify.md)
T-068.10.3	spec	docs/specs/Mission_Creator_Architecture/t068_10_3_forge_picker_ux.md	documentation_v2/tickets/specs/t068_10_3_forge_picker_ux.md	rewrite	child file; path; manifest move
T-068.10.3	context	t068_virtual_arsenal_program.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_virtual_arsenal_program.md; idx 1; the basename stays (documentation_v2/tickets/specs/t068_virtual_arsenal_program.md)
T-068.10.3	context	t068_10_2_exporter_reclassify.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_10_2_exporter_reclassify.md; idx 1; the basename stays (documentation_v2/tickets/specs/t068_10_2_exporter_reclassify.md)
T-068.10.3	citations	t068_10_3_forge_picker_ux.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_10_3_forge_picker_ux.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_10_3_forge_picker_ux.md)
T-068.10.4	spec	docs/specs/Mission_Creator_Architecture/t068_10_4_loadout_doc_v2.md	documentation_v2/tickets/specs/t068_10_4_loadout_doc_v2.md	rewrite	child file; path; manifest move
T-068.10.4	citations	t068_10_4_loadout_doc_v2.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_10_4_loadout_doc_v2.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_10_4_loadout_doc_v2.md)
T-068.10.5	spec	docs/specs/Mission_Creator_Architecture/t068_10_5_weapon_variants.md	documentation_v2/tickets/specs/t068_10_5_weapon_families.md	rewrite	child file; never tracked; the ticket's notes and citations name .ai/artifacts/t068_10_5_weapon_families.md, the spec-like census P0-2 moves to documentation_v2/tickets/specs/; operator-directed target (the file the ticket's citations name); P1-2 first repoints this spec at .ai/artifacts/t068_10_5_weapon_families.md (plan amendment), so the next row carries that value
T-068.10.5	spec	.ai/artifacts/t068_10_5_weapon_families.md	documentation_v2/tickets/specs/t068_10_5_weapon_families.md	rewrite	child file; added by P0-5; the value P1-2 sets before the cutover (plan amendment); P2-3 applies whichever of this row and the previous one matches the field
T-068.10.5	notes	t068_10_5_weapon_families.md	-	keep	child file; bare basename of cited .ai/artifacts spec .ai/artifacts/t068_10_5_weapon_families.md; the basename stays (documentation_v2/tickets/specs/t068_10_5_weapon_families.md)
T-068.10.5	citations	t068_10_5_weapon_families.md	-	keep	child file; bare basename of cited .ai/artifacts spec .ai/artifacts/t068_10_5_weapon_families.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_10_5_weapon_families.md)
T-068.10.6	spec	docs/specs/Mission_Creator_Architecture/t068_10_6_arsenal_expanded_modal.md	documentation_v2/tickets/specs/t068_10_6_arsenal_expanded_modal.md	rewrite	child file; path; manifest move
T-068.10.6	citations	t068_10_6_arsenal_expanded_modal.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_10_6_arsenal_expanded_modal.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_10_6_arsenal_expanded_modal.md)
T-068.10.7	spec	docs/specs/Mission_Creator_Architecture/t068_10_7_arsenal_paper_doll.md	documentation_v2/tickets/specs/t068_10_7_arsenal_paper_doll.md	rewrite	child file; path; manifest move
T-068.10.7	citations	t068_10_7_arsenal_paper_doll.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_10_7_arsenal_paper_doll.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_10_7_arsenal_paper_doll.md)
T-068.10.8	spec	docs/specs/Mission_Creator_Architecture/t068_10_8_arsenal_ux_pass2.md	documentation_v2/tickets/specs/t068_10_8_arsenal_ux_pass2.md	rewrite	child file; path; manifest move
T-068.10.8	citations	t068_10_8_arsenal_ux_pass2.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_10_8_arsenal_ux_pass2.md; idx 1; the basename stays (documentation_v2/tickets/specs/t068_10_8_arsenal_ux_pass2.md)
T-068.11	spec	docs/specs/Mission_Creator_Architecture/t068_11_compiler_loadout_export.md	documentation_v2/tickets/specs/t068_11_compiler_loadout_export.md	rewrite	child file; path; manifest move
T-068.11	citations	t068_11_compiler_loadout_export.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_11_compiler_loadout_export.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_11_compiler_loadout_export.md)
T-068.12	spec	docs/specs/Mission_Creator_Architecture/t068_12_mod_player_loadout_equip.md	documentation_v2/tickets/specs/t068_12_mod_player_loadout_equip.md	rewrite	child file; path; manifest move
T-068.12	citations	t068_12_mod_player_loadout_equip.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_12_mod_player_loadout_equip.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_12_mod_player_loadout_equip.md)
T-068.13	notes	docs/mod/t181_event_mod_program.md	documentation_v2/tickets/specs/t181_event_mod_program.md	rewrite	child file; path; manifest move
T-068.13	approach	docs/mod/t181_event_mod_program.md	documentation_v2/tickets/specs/t181_event_mod_program.md	rewrite	child file; path; idx 0; manifest move
T-068.13	citations	t068_virtual_arsenal_program.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_virtual_arsenal_program.md; idx 1; the basename stays (documentation_v2/tickets/specs/t068_virtual_arsenal_program.md)
T-068.13	citations	SHIPPED_HISTORY.md	documentation_v2/archive/shipped_history/shipped_history.md	rewrite	child file; bare basename of docs/platform/SHIPPED_HISTORY.md; idx 2; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-068.14	requirement	t068_14_phase2_e2e_gate.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_14_phase2_e2e_gate.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_14_phase2_e2e_gate.md)
T-068.14	approach	docs/platform/PLAYTEST_RUNBOOK.md	documentation_v2/runbooks/two_client_playtest/README.md	rewrite	child file; path; idx 0; manifest move+rename
T-068.14	citations	t068_14_phase2_e2e_gate.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_14_phase2_e2e_gate.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_14_phase2_e2e_gate.md)
T-068.14	citations	PLAYTEST_RUNBOOK.md	documentation_v2/runbooks/two_client_playtest/README.md	rewrite	child file; bare basename of docs/platform/PLAYTEST_RUNBOOK.md; idx 1; the basename changes, so the bare name becomes the full final path; replace whole-token occurrences only (not preceded by '/', '_', '-', a letter or a digit), after the full-path rows
T-068.14	owns	docs/mod/capability_verdicts.tsv	documentation_v2/mod/tbd-framework/capability_verdicts.tsv	rewrite	child file; path; idx 0; manifest move
T-068.15	spec	docs/specs/Mission_Creator_Architecture/t068_15_cargo_program.md	documentation_v2/tickets/specs/t068_15_cargo_program.md	rewrite	child file; path; manifest move
T-068.15	approach	t068_15_cargo_program.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_15_cargo_program.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_15_cargo_program.md)
T-068.15	citations	t068_15_cargo_program.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_15_cargo_program.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_15_cargo_program.md)
T-068.15.1	spec	docs/specs/Mission_Creator_Architecture/t068_15_1_cargo_capacity_export.md	documentation_v2/tickets/specs/t068_15_1_cargo_capacity_export.md	rewrite	child file; path; manifest move
T-068.15.1	citations	t068_15_1_cargo_capacity_export.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_15_1_cargo_capacity_export.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_15_1_cargo_capacity_export.md)
T-068.15.2	spec	docs/specs/Mission_Creator_Architecture/t068_15_2_arsenal_cargo_ui.md	documentation_v2/tickets/specs/t068_15_2_arsenal_cargo_ui.md	rewrite	child file; path; manifest move
T-068.15.2	citations	t068_15_2_arsenal_cargo_ui.md	-	keep	child file; bare basename of docs/specs/Mission_Creator_Architecture/t068_15_2_arsenal_cargo_ui.md; idx 0; the basename stays (documentation_v2/tickets/specs/t068_15_2_arsenal_cargo_ui.md)
T-069	spec	docs/specs/Mission_Creator_Architecture/t069_markers_on_map.md	documentation_v2/tickets/specs/t069_markers_on_map.md	rewrite	parent file; path; manifest move
T-069	citations	t069_markers_on_map.md	-	keep	parent file; bare basename of docs/specs/Mission_Creator_Architecture/t069_markers_on_map.md; idx 1; the basename stays (documentation_v2/tickets/specs/t069_markers_on_map.md)
T-071	summary	t180_orbat_eden_program.md	-	keep	parent file; bare basename of docs/specs/Mission_Creator_Architecture/t180_orbat_eden_program.md; the basename stays (documentation_v2/tickets/specs/t180_orbat_eden_program.md)
